0.000199636420988053, 1.5688890917995488
0.026374835019797704, 1.9971901485029342
0.05176933484962948, 2.328233819488831
0.07638438104408612, 2.571744598195386
0.10176144900347811, 2.76664536104724
0.12635657306028936, 2.854564244743461
0.1517149640156389, 2.9035976060231263
0.17631880400767003, 3.0595879437863687
0.20090894753007, 3.108608853730005
0.22627231901983075, 3.1965401887622544
0.2523927317401157, 3.1969635341872187
0.27620840216155185, 3.1973495256040976
0.30232134408021966, 3.139425910400186
0.3268728884609316, 2.8869875237613
0.35217524840415376, 2.498418680324399
0.37591870107662556, 1.9347840523288147
0.4011787264773509, 1.215582431994953
0.4264225651412395, 0.3699623969651942
0.45090438204019273, -0.42704762220986137
0.4769438610762932, -1.0587163502643833
0.50146676738414, -1.5348180859806249
0.5275336393595031, -1.952547958395936
0.5513107106392514, -2.2536212635615787
0.5766292573193101, -2.5157716923025824
0.6011870273680364, -2.719587611750738
0.6265329669873574, -2.7677991848525334
0.6518801517402817, -2.8062862645161815
0.6756771451576753, -2.951767674671494
0.7017863516755347, -3.0388647701898392
0.7263615535947003, -3.1065377815039525
0.7509404909146751, -3.1450373125036286
0.7770646390357683, -3.1154404867642285
0.8016547825581681, -3.066419576820591
0.8270330956511631, -2.861794320530592
0.8532095393835755, -2.423768770389062
0.8778619395861169, -1.8885231885381302
0.9033124704280764, -1.1198773128356665
0.9287692269380501, -0.30260896994247233
0.9526820177805078, 0.4562875096497869
0.9788858544521823, 1.108251915430528
1.0035133519826673, 1.449007628518543
